太阳8宫,这里是一个暗宫，由于太阳的发光体的属性，因此进8宫，光芒被遮蔽，吉性会减损，活力受到限制。正面的时候会体现出低调，不爱出风头，默默做事的优点，还有可能会从伴侣那里获得财富或者财运很好。负面的时候则在于父亲自小远离自己的生活，严重的时候父亲早逝，且自己财运不佳，容易欠债。这个位置也会表现出对心理学和神秘学的喜好。大家可以看一下这张盘，就是小时候父亲不在身边的盘，很小，父母就分开了。这里的日月对冲又多了另外一重参考。
太阳9宫,正面的时候，这是从事法律、正统、宗教、旅行方面的好位置。国外缘分很重，也有成为教师的潜质，负面的时候会成为狂热的宗教徒，分不清现实，在高考、考研、留学等高等教育道路上困难颇多。
太阳10宫,正面的时候就可以说出一个很好的位置了，可以证明自己的价值，获得社会的普遍认可和成就，成为领导或者领袖。负面的时候会有不好的名声，虚张声势，有恶劣无能的领导等等。这个位置无论好坏，都特别容易沾染政治事务，和政府打交道。
太阳11宫,正面的时候会让自己的理想得以实现，也很容易得到朋友的帮助，引导能力不错，负面的时候会有不少打肿脸充胖子的朋友给你挖个坑，这个位置无论好坏，都很容易从事群体组织工作。
太阳12宫,太阳又来到另一个暗宫，这个位置，太阳的吉性也会减损，父亲的情况可以说比八宫还要糟糕，有父亲可能不在孩子身边，早逝坐牢等等，比如这个例子，就是父亲因为涉黑而入狱多年，因为12宫本身也有囚禁的意思，如果体现好的一面，就是和玄学有缘，灵感特别好，
月亮1宫,这个无论正面负面都是一个情绪敏感的位置，因为月亮自身的敏感性，直接坐进了命宫，这个人就会自带月亮的特征，只不过在月亮好的时候比较没有破坏性，顶多看看连续剧，跟着掉两滴眼泪。如果月亮差的时候，基本上就是一哭二闹三上吊，上吊的方式大家可以参考月亮落我的星座，例如月白羊就是要上天入地和你打架，月天蝎则会慢慢的等待报复你的机会，大家同归于尽。这个时候我们可以理解为月亮这个蛋糕由于落到了命宫，那么你就占了一大块，能分到母亲那里的就少多了。大家发现没有，讲到这里，我们的分蛋糕理论也有了用途，如果月亮落在四宫，由于四宫是父母宫，因此这个时候的月亮特性会分给母亲比较多，同学们一定是不能学死了的，一定要把前后的知识点联系起来。这里也向大家重申，我的课程是没有废话的，全是干货，就看大家的消化能力了。
月亮2宫,这是一个不错的位置，正面的时候会生意头脑灵活，适合从事跟女性相关的工作，事物比较慷慨不小气，物质和情绪上都比较满足，负面的时候会代表各种原因存不下钱，财运上的跌宕起伏等等。大家可以看屏幕上这个案例，月天蝎落陷在二宫，其实盘主也算是很努力的赚钱，前前后后在娱乐业、影视业、奢侈品业等都勤奋工作过，但是一直财务不稳定，各种各样的原因存不下钱。
月亮3宫,正面的时候会体现出能言善辩的特征，而且语言上安慰的比重比较高，给人温暖的感觉，记忆力好，念旧。如果是负面特征的话，只会在语言上呈现出尖酸的特征，说话总是话里藏话，矫情造作。这个位置也是兄弟姐妹缘分深的位置，父母也会比较关照他们。
月亮4宫,正面的时候，非常会照顾人，爱家人，爱父母，家庭温暖和睦，负面的时候，家庭内部糟心，尤其是因为女人的事情，不管是自己的母亲还是外部的女性，例如婆婆啊，岳母啊，婚外情等等，这个位置也代表了母亲比较宅，不喜欢出门，不喜欢去外地。
月亮5宫,这个位置正面的时候，会展现出强有力的生育能力，非常容易怀孕。也很喜欢照顾孩子，负面的时候感情方面会有纠缠自己的女性，男性的星盘就直接呈现为烂桃花，明明没有怎样却要死要活的那种纠缠。女性星盘中会受孕困难或者孩子能力不足。
月亮6宫,这个跟太阳的情况一样，是月亮做病宫，自己或者母亲容易健康问题，或者容易操劳，正面特质的时候会特别会做家务，手宫等等，也有很好的下属，负面的时候则会遇到很差的下属和同事，自身也比较容易情绪抑郁。我们可以看屏幕这个盘，这是女盘，月亮天蝎落现在六宫，是严重的女性癌症患者。
月亮7宫,正面的时候会很善于处理和伴侣的关系，关怀照顾对方，情感敏锐而细腻。如果负面的时候，则会有一个能力不强或者说特别多愁善感的伴侣，耗费自己的心力，也代表了婚姻的不顺。
月亮8宫,结合我们上面提到的，月亮的光芒也被遮蔽了，所以呈现出一种不安全感，就像一个小孩被关进的小黑屋，更进一步加深了他的恐惧心理。正面的时候会进行深层的心理思考，会有机会获得伴侣的财富，或者进行稳健的投资，负面的时候则会精神不安，财务出现问题，这些也都可能体现在母亲身上。
月亮9宫,这个位置，正面特征的时候，可以说是当老师的好位置，既能讲清楚知识，又能照顾到学生的情绪，具有高远的志向，爱好旅行，如果是负面的话，则有可能考试不顺，生活漂泊不安，好动。我们可以看屏幕上这个案例，月亮金牛在九宫就职于全国闻名的一所中学，是当地知名的英语教师。
月亮10宫,这也是一个很不错的位置，正面的时候容易从事跟女性相关的行业，也很容易受到别人的瞩目，而且这一类人是比较看重民生和名气的，对这些是有追求的，负面的时候会因为女性的事物而名誉扫地，和女性领导相处不融洽等等，也需要控制好自己的野心，不要过于关注无意义的名称和面子。
月亮11宫,这个位置，正面的时候交有广泛，而且对朋友很好，会照顾朋友的感受，有着和谐的人际关系。负面的时候会有虚伪的朋友，假装关心自己，实则利用，而且情绪上特别容易受到朋友的影响。
月亮12宫,受到暗宫的遮蔽影响，一般来说这类人会比较内响，害羞、敏感，不太表达自己的感情，喜欢隐居的生活，也很容易受伤。正面的时候呢，很会保守秘密，特别会照顾病人，负面的时候就很容易抑郁，胡思乱想，最终分不清现实和梦境，这也是容易触发精神疾病的位置，大家可以看一下屏幕上的案例，月亮巨蟹在12宫盘主心思细腻，非常非常内向，但是很细心，很会照顾别人，虽然被天王海王所冲，但是月亮妙望也还能挺得住。
金星1宫,我们称作金星入命，又由于金星是天然的桃花星，所以我们又称作桃花入命。但是桃花入命除了这种，还有另外一种飞星也被称为桃花入命。当金星入一宫正面的时候，会展示出金星美貌的特征，社交能力强，喜欢打扮，也会打扮。桃花多，而且质量普遍不错，负面的时候也会爱美，但是不擅长打扮造型有失分寸，虚荣心强，桃花也会有，但是质量不好，普遍烂桃花。
金星2宫,正面的时候挣钱不费劲，也会经由金星相关的领域挣钱美容美发。配合一些凶星，吉相位的时候甚至可以是整容等等，负面的时候会由于买买买而浪费金钱，部分凶相位的时候会带来桃花破财，或者因为感情的事情浪费金钱等等。我们可以看一下这个案例啊。金星双鱼入二宫是妙旺的盘主，非常美貌，而且挣钱一直都不太费劲，收入在国内一线城市也算是可观的。
金星3宫,正面的时候会有不错的口才，沟通和谐，兄弟姐妹也会生的比较好看，学习不费力，学习过程愉快。负面的时候呢，会说一些空洞华丽的词藻，并没有实际的意义，学习能力也堪忧。有的时候兄弟姐妹会有浮夸浪费的特征。
金星4宫,正面的时候会有温暖和谐的家庭关系，家庭内部装饰也具有美感，舒适华美，也非常适合做室内设计、装饰等方面的事物。负面的时候，家庭关系堪忧，房地产会有亏空的问题，或者华而不实，租来的房子为了虚荣非要说是买的等等，父母双亲也会有类似虚荣的问题。
金星5宫,正面的时候呢，桃花的属性和武功的桃花属性二和一了，会特别利于桃花感情的发生和进展，非常幸运而浪漫，艺术才华很高，具有天分，而且也容易多子，容易怀孕。负面的时候是遭遇烂桃花的重要位置，一定要小心谨慎，切不可相信渣渣们的鬼话，同时也不容易受孕，容易流产，滑胎等等。
金星6宫,六宫是奴仆宫和疾病宫，因此金星会有点受累。但是无论正面负面都很容易在工作场所中遇到桃花。正面的时候呢，工作效率高，会有比较舒适时尚的工作环境，工作关系和谐美妙，可以在服务性行业中获得较大的肯定。负面的时候，工作关系就像是宫斗剧，劳心劳力，同时特别需要注意各类女性疾病，男性则需要注意办公室绯闻影响工作。可以看屏幕上这个案例，金星水平在六宫，本身虽然没有落线，但是被上下庙望月亮行客，被木星行客，因此在感情中特别劳累操心。
金星7宫,[婚姻]正面的时候会有长相很不错的伴侣，喜欢打扮也会打扮，或者个人能力不错，尤其是社交能力，自己在挑选伴侣的时候也是外貌协会的。负面的时候，伴侣个人能力堪忧，虚荣，这个也是婚姻问题的烂桃花配置，尤其女盘需要谨慎，
金星8宫,这是一个赚钱的位置，正面的时候会带来良好的投资运势，但是由于金星周期短，体量小，因此建议短线操作，同时兼具金星相关的行业和领域，例如网红业，服饰美容等等。负面的时候投资前容易打水漂，而且八宫是暗宫，也是一个暗桃花的位置，很容易遭遇各类感情危机和桃花问题。我们可以看屏幕上这个案例啊。男盘金星落陷在八宫，一直财务非常不稳定，年金40也没有实现财务的合理安排，而且感情状况也是问题多多。
金星9宫,正面的时候特别利于相关专业的读书考试，艺术类，时尚设计类或者是化妆美辰等等，也会去到风景秀丽的地方旅行或者移民。且金星在九宫的时候，浮华的感觉最弱，反而体现出超然脱俗的美感。负面的时候呢，贪玩而不爱学习，读书容易耗尽能量，在一些无意义的打卡旅行中，部分严重的会遭遇法律纠纷，甚至是为了奇怪的宗教信仰而付出。
金星10宫,这是一个美丽而荣耀的位置，正面的时候很容易因为美貌而出名，或者通过交际能力、公众活动而获利。结合这种特征啊，这几乎是做明星和政客最合适的位置，或者会从事和金星有关的行业而大获成功。负面的时候，首先事业不容易成功，部分人会有男女关系的绯闻缠身，名誉受到损害。
金星11宫,正面的时候会有机会加入到和谐友善的群体，对于各种社群关系的经营会很上心，负面的时候会在友情和爱情中分不清情况，导致混乱的人际关系，自己的婚姻伴侣关系也会因此而备受考验。
金星12宫,这又是一个桃花进入暗宫的位置，正面的时候会有很不错的灵感，也很能好好的保护自己的感情，负面的时候则会陷在无意义的感情中无法自拔，做无意义还自以为很伟大的爱的牺牲。是一个被感情束缚的位置，也是一个金屋藏娇的烂桃花位置。
火星1宫,正面呢，会精力充沛，充满干劲，积极进取，自身带有明显的冲劲，适合开拓性的工作。负面的时候，要么是躺着不动，要么就是毫无章法的前进，横冲直撞，浪费自己的精力。
火星2宫,由于火星的风力和进攻性，所以进入财宫的时候会比较有挑战性，正面会进财特别快且猛，而且也不容易储蓄，会很快花出去，节奏很快。建议从事进出账流水节奏很快的行业，例如快速消费品市场，负面的时候是花钱很快，还挣不到钱，铺张浪费，一定要克制自己的消费欲望，部分人甚至会在sex问题上花钱解决。可以看一下屏幕上这个案例，这是我们上节课讲过的月亮落线入二宫的案例，但是这里还有一个愿望的火星在二宫，所以挣钱其实不少，但是花钱也很快。
火星3宫,正面的时候呢，说话激情昂扬，直来直去，切中要害，学习力强劲，喜欢四处短途旅行，兄弟姐妹也会精力充沛。负面的时候，说话不经思索，不考虑后果，只图自己嘴巴痛快，会伤害别人，有的人兄弟姐妹没有机会来到这个世界上。
火星4宫,正面的时候呢，家庭关系充满活力，父母亲爱好运动，负面的时候，家庭关系不和谐，争执吵架，甚至会有家庭暴力，居住环境破损严重。我们可以看屏幕上的案例啊，火星在天平落陷在四宫，盘主的父母一直非常不和睦，盘主成年后母亲甚至就开始离家出走，一直以来居住环境也非常恶劣，常年漏风漏雨，非常辛苦。
火星5宫,会有激情四射的恋爱关系，桃花丰富，也非常容易怀孕，但是要注意保胎。喜欢艺术，对孩子有无穷的经历，负面的时候烂桃花一堆，总是有不合时宜的感情和子女事物，甚至会因为意外怀孕的事情而造成严重的后果。
火星6宫,这是一个工作狂的位置，正面的时候工作效率高，喜欢一鼓作气把事情做完，不喜欢拖沓，也不喜欢长线工作。好动且有竞争性，负面的时候呢，懒惰不肯动，需要被催着完成工作，健康方面也需要注意，不注意的话，小毛病会拖成大毛病。
火星7宫,这个位置又是一个挑战的位置，正面的时候呢，配偶精力充沛，执行力强，但是相处过程中也不可避免的出现争斗，负面的时候会在两性关系中无理由的好斗，纠缠，或者直接就是对方呈现出这种特征，实在是有点累人。
火星8宫,正面的时候对挣钱充满了渴望，但是没有足够的耐心，所以还是建议走短线，快进快出，积少成多。负面的时候不建议进行风险投资，会产生大坑，同时也要管理好自己的下半身，不要引起大麻烦。我们可以看屏幕上的案例，火星庙旺在天蝎，落在八宫，盘主供职于大型金融企业。被土星行克，可是土星也是妙旺的，参考星体能量博弈理论，这是两个君子的摩擦，消耗有限。
火星9宫,正面的时候会特别喜欢到处旅行，也热衷于各类考试和证书，部分人积极参与各类宗教事务，并且对于批评的声音很敏感，反应强烈。负面的时候学习能力不足，不喜欢出门，或者出门就会遇见奇怪的事情，法律方面事物问题多。
火星10宫,对于权力和名气有着极强的渴望，也希望为此付出努力。正面的时候呢，积极参与社会活动，增加曝光度等等，负面的时候呢，会为了权威而不择手段，野心过大而无法控制。我们可以看一下这个屏幕上的案例。和我们上面金星入二宫是同一张盘，火星妙旺在天蝎10宫，视野非趁，虽然受到了金星和月亮的星客，但是由于火星非常强旺，这两颗星无法与之抗衡，而且本来凶星强旺就比吉星强旺，能量要来的猛，好比一个全副武装的雇佣兵，杀伤力其实要比同样装备的正规军要猛，因为他们性格更为暴烈。
火星11宫,这是一个特别热衷于群体活动的位置，正面的时候会是某个群体的活跃分子，领导大家，负面的时候不考虑集体利益，会有自私的倾向。
火星12宫,正面的时候会在暗处使劲，韬光养晦，不露锋芒，但是也容易受到消极情绪的影响而瞬间偃旗息鼓，这个毕竟是凶星落凶宫，负面的时候会有不道德的行为和心思，压抑内心的暴力想法，如果不加以控制，会引起很多问题。
水星1宫,正面的时候呢，能言善辩，灵活性极高，充分证明了什么叫见人说人话，见鬼说鬼话。负面的时候容易祸从口出，立场不坚定而随意表态，或者干脆为了当下的形式而说谎，但是其实是饮鸩止渴，得不偿失的行为。
水星2宫,正面的时候，会因为说话、表达、演讲、写作、交通等事物而得财。也是做销售的好位置，负面的时候会因为错误的表达而赔钱，为自己的言论买单。我们可以一起看一下屏幕上的案例，水星落陷于射手，落在二宫，本身这个位置已经占了二宫和三宫，但是还好水星没有被其他凶相位伤到，因此只是赚不到钱而已，而且也选错了行业，因为盘主从事了和语言培训有关的行业。
水星3宫,正面的时候口才极佳，学习能力强，多才多艺，负面的时候会口若悬河的说很多无用的话，自己无法控制。
水星4宫,家庭沟通顺畅和谐，充分交流，父母也比较看重教育的力量，负面的时候，家庭沟通障碍重重，还容易产生各类口角。我们可以看到屏幕上的案例，水星在天平落4宫，被各种行冲相位伤害，父母关系非常糟糕。
水星5宫,正面的时候，在恋爱感情中特别重视沟通，能够及时交换各自的想法，适合从事艺术领域的教师，负面的时候会在恋爱中表达不清，模糊、混沌，造成很多误会，不少人会完全没有恋爱的情商。
水星6宫,工作积极而高效，条理清晰，很适合从事需要清晰逻辑思维的同时还具备很强技能的工作，例如电子行业、编程等等。负面的时候，工作中充满了口角和误会，健康方面也会有呼吸道、手脚方面的疾病，具体还需要配合星座特征和别的相位星体。
水星7宫,会有一位能言善辩的伴侣，或者对方的生活工作都围绕沟通、协作、交通等水星领域的事物，同时自己也比较喜欢协调、咨询、公关类的灵活事物。负面的时候呢，会陷入无止境的婚姻争执，对方表达能力或许就有缺陷，不懂得平衡关系。
水星8宫,正面的时候说话表达的非常谨慎，注重说话时候的隐私保护，也容易经由交通、写作，交流信息等行业获利。负面的话尽量不要接触风险投资，会容易被人忽悠，接触错误的信息。我们可以看一下屏幕上的案例，水星妙旺在双子，在八宫，说话表达都非常灵活且谨慎，从事金融业，是国内知名的金融专家。
水星9宫,掌握外语的能力很强，经常出远门旅行，也是做教师的好位置，负面的时候努力学习，但是收益比较低，在法律诉讼等问题上也容易吃亏。
水星10宫,会经由自己的言论获得大量的关注，在演讲、教育、传媒等方面会有很大的成功机遇。负面的时候祸从口出，说不该说的话，导致名誉受损，同时交通问题颇多。
水星11宫,正面的时候在群体内部的言论影响巨大，一个口号就可以引领一群人，这是一个政治家和社群领袖的好位置，同时也表现为喜欢扎堆聊天的特性。负面的时候容易被一些朋友圈的不实消息所影响，不懂得过滤，信息被彻底淹没而不知道方向。我们可以看屏幕上这个案例啊，南盘水星庙王在11宫特别能说会道，能对群体产生很强的煽动性，对冲了武功的木星也妙旺，桃花多而且混乱。
水星12宫,正面的时候灵感丰富，且可以精确的表达，但是也容易受到情感的影响，负面的时候思维混沌，很容易上当受骗，睡眠质量低。
木星1宫,有的时候会使人很容易发胖，正面的时候会高大强壮，人充满自信，性格外向，乐善好施，不小气，有时候会同时接触太多工作。负面的时候浮夸而自大，像个大气球一样，又膨胀又脆弱，无法被约束。
木星2宫,正面的时候会有非常好的财运，挣钱机会很多，也非常慷慨，愿意在财务方面帮助别人。负面的时候打肿脸充胖子，喜欢夸耀自己并不存在的财礼，铺张浪费。
木星3宫,正面的时候，很大概率会有兄弟姐妹，思维逻辑性都很强，乐于分享知识。负面的时候表达能力欠缺，尤其要注意出行交通问题，部分人会有奇怪的兄弟姐妹缘分。我们可以看屏幕上的案例，木星双子在三宫还逆行，我们说过逆行不一定发凶，但是会以特别的方式呈现。盘主有两个异父异母的弟弟和妹妹，关系却不差。
木星4宫,正面的时候，家庭环境很好，居住环境往往都很宽敞，也代表房敞，祖产丰富。父母装亲也多半宽容慷慨。负面的时候父母家庭有浪费的倾向，还会浮夸，不切实际。
木星5宫,无论正负，都会桃花机会多，子女机会多。正面的时候正桃花多，子女多，乐于享受，也很会享受生活，喜欢艺术。负面的时候，负面桃花多，非正常子女多有浮夸的艺术品味。
木星6宫,正面的时候工作机会会非常多，而且种类跨度丰富，有异国的工作机会。负面的时候工作岗位活多收益少，徒有虚名。健康方面问题也需要注意，虚胖伤害健康，我们可以看屏幕这个例子，木星双鱼庙旺在六宫，没有任何凶相位伤到木星，因此体现正面特质，所以盘主的宫作事物都非常的顺利。
木星7宫,正面的时候，可以激发对方的正面思想，婚姻对象选择多，一生有机会经历多次婚姻，而且质量都不赖。有很不错的合作伙伴，负面的时候婚姻机会依旧是多，但是质量不高，也容易被合伙人拖累。不适合合伙做事，我们可以看这张案例，木星落陷于处女，在七宫这个盘总是遇不到合适的婚姻对象，也十分的挑剔，并且金星也落在处女一起加重了这个挑剔的问题。
木星8宫,正面的时候，在投资事物、合伙财产上有非凡的好运，资金充足的情况下适宜进行大体量的投资，负面的时候非常不适合投资行为，但是自己总抱有侥幸的投机心理。
木星9宫,正面的时候，是高等教育的最佳位置，有机会取得高学历，移民旅居等等。也有很强的宗教缘分。负面的时候，读书考试都很困难，有些人还会过度沉迷于宗教。
木星10宫,正面的时候会有特别好的公共社会形象，是做明星和公共人物最好的位置，也很容易出名，对事业的期望很高。负面的时候会有浮夸的形象，自己还非常乐于这种膨胀的状态。
木星11宫,总是有不断扩大的人际圈子，正面的时候会有很高端国际化的交际圈子，人脉网络可以帮助自己实现很多理想。负面的时候，一大群狐朋狗友消耗自己的能量，无意义的社交充斥生活。我们可以看图上这个案例，盘主木星，天平三分，在11宫没有任何不良香味，身边交往的朋友圈都是世界顶级艺术名校的艺术家。
木星12宫,正面的时候性格慷慨宽容，自身灵性很高。对于灵性事物有很包容的态度，负面的时候容易上当受骗，喜欢惯自己和别人毒鸡汤。
土星1宫,正面的时候呢，处事态度小心谨慎，非常的有毅力，有耐力，可以坚持心里的信念，能吃苦，负面的时候容易自卑，缺乏安全感，对于很多事情都有恐惧心理，容易因为畏难情绪而放弃。
土星2宫,正面的时候生活节俭，但是可以有很稳定的收入，而且非常利于储蓄，很认真的赚钱，挣钱比较难以放松享受自己。负面的时候非常吝啬，赚钱非常困难，内心很害怕失去物质方面的保障，缺乏物质的安全感。我们可以看屏幕上的盘，土星在天平庙旺，在二宫，盘主的收入一直是非常稳定的。是国内知名互联网企业的公职人员，其实这里木星也是妙望的，加强了他的吉性。
土星3宫,正面的时候说话稳重谨慎，思维有深度。但是偏向保守。兄弟姐妹能力强，可靠。负面的时候，思维过于保守，不愿意了解新思想。
土星4宫,在父母那里没有获得充足的安全感，正面的时候，会有稳定而深沉的家庭关系，但是缺乏情绪和放松的机会，会有稳定的房屋资产。负面的时候，父母紧张而小气，对自己有诸多限制，居住环境狭小破旧。
土星5宫,这是一个封闭桃花的位置，很难恋爱，不敢踏出这一步。正面的时候，桃花数量虽少，但是质量还可以。容易遇到年长的桃花，要孩子年纪比较晚。负面的时候极少能有机会恋爱，不想要孩子或者逃避孩子带来的责任。我们来看一下屏幕上的盘。土星虽然妙旺，但是盘主本身恋爱就很不顺利，也流产过孩子。后来31岁才要了后来的孩子。
土星6宫,这是一个在工作领域非常紧张焦虑的位置。正面的时候呢，工作严谨，尊重秩序，尊重制度，对自己的健康呢很重视，负面的时候，工作方面焦虑，没有安全感，又被工作所捆绑，效率偏低，健康问题严重，主要是由压力引起的。
土星7宫,容易找年长的伴侣，正面的时候伴侣会是一个愿意承担责任的人。但是同时也给自己很大的压力，约束的会比较紧，合伙关系也是责任重大，负面的时候伴侣逃避责任成为自己很大的负担，在婚姻关系中限制颇多。
土星8宫,正面的时候能够很好的控制自己的资产，很好的控制投资风险。特别适合长线长期的投资项目，积少成多，靠时间取胜。负面方面不建议进行风险投资，也很难通过婚姻合伙来改善财务状态，需要保持财务的独立性。我们可以看一下屏幕上的例子，土星在摩羯妙旺在八宫盘主有非常成功的投资行为，固定资产超过三千万。
土星9宫,正面的时候，信念和信仰都比较传统保守，对于社会新潮思想不容易接受，读书考试的部分需要付出巨大的努力才能获得想要的结果。负面的时候，会有古怪而奇怪的信仰，读书考试的部分，付出大量的努力，往往都没有满意的结果，不适合移民，远距离旅居等等，生活困苦。
土星10宫,正面的时候，事业坚持而有耐力，容易在中年、晚年取得丰硕的成果，比较追求权利和社会地位。负面的时候，为了追求社会地位和权利而牺牲个人生活情趣。我们可以看到这个案例。土星天蝎是很旺的。盘主在事业上成就很高，是国际著名的投行经理人。
土星11宫,正面的时候朋友圈少而精，不太喜欢社交生活，也不太喜欢群体生活，负面的时候会有很算计的朋友，被不良的人际关系所拖累。
土星12宫,正面的时候非常了解自己的心灵结构，善于隐藏自己的恐惧，而负面的时候呢，容易被负面的情绪所折磨。无法转化为动力。
